"","Time","Month","Year","predicted_RECO","Daily_NEE","Daily_RECO_temp","Daily_RECO_flux","Daily_resi_temp","Daily_EF","Total_Randunc","Daily_P"
"166",2005-03-29,3,2005,NA,0.270886076923077,0.351787283506432,0.24066,-0.0809012065833549,0.685144678819289,0.0742287479988749,0.057125
"167",2005-03-31,4,2005,NA,0.5626829,0.457314867777565,0.4354619,0.105368032222435,0.781152977703529,0.0617926619824628,0
"168",2005-04-03,4,2005,1.20636682496921,0.953715363636364,0.610740832260666,0.556183181818182,0.342974531375697,0.73987618974164,0.0867451836229995,0.0939791666666667
"169",2005-04-09,4,2005,NA,0.90368598,0.711523702390247,0.5957564,0.192162277609753,0.631852147382998,0.103527519300105,0.0365416666666667
"170",2005-04-10,4,2005,NA,0.336930833333333,0.539237871883642,0.715426,-0.202307038550308,0.551319808281515,0.0564873723505633,8.33333333333333e-05
"171",2005-04-11,4,2005,NA,0.14029288,0.409070147203251,0.616213,-0.268777267203251,0.84472292268558,0.0548064627843654,0.0167916666666667
"172",2005-04-12,4,2005,NA,0.5964266,0.420382881597672,0.528802,0.176043718402328,0.880611260060216,0.0736635224543048,0.000208333333333333
"173",2005-04-13,4,2005,NA,-0.12454478,0.435080695439015,0.3441206,-0.559625475439015,0.508617111011301,0.089923630263364,0.0219583333333333
"174",2005-04-18,4,2005,1.13341938358696,0.92554865,0.729024150912556,0.63333955,0.196524499087444,0.433404481580027,0.0857134559561257,0.0370833333333333
"175",2005-04-19,4,2005,NA,0.490385117647059,0.818077427115368,0.819108352941176,-0.327692309468309,0.645342318560749,0.110926571019167,0.0414583333333333
"176",2005-04-21,4,2005,NA,0.962104285714286,0.981498771315677,0.931381928571429,-0.0193944856013913,0.462092917964466,0.0769313501399574,0.04475
"177",2005-04-22,4,2005,1.46505716425691,1.30638336842105,0.923803055466589,1.19907157894737,0.382580312954463,0.652738303883704,0.0938458644300092,0.00102127659574468
"178",2005-04-23,4,2005,NA,-0.1629725,0.85863303491069,1.026144,-1.02160553491069,0.617298294740339,0.0743174556438926,0.0479791666666667
"179",2005-04-28,4,2005,NA,0.784534166666667,0.621550145503157,0.760257833333333,0.16298402116351,0.54130998163753,0.205444675171952,0
"180",2005-05-10,5,2005,NA,0.4092215,0.668085303005978,0.791687333333333,-0.258863803005978,0.496369263552795,0.119954390686815,0.151666666666667
"181",2005-05-16,5,2005,NA,0.5980042,0.531454032374474,0.5495334,0.0665501676255265,0.932042298993263,0.106056727819295,0.370458333333333
"182",2005-05-17,5,2005,NA,0.8164644,0.787918078855818,0.7493764,0.0285463211441823,0.638013046251752,0.145471909751302,0.0543333333333333
"183",2005-05-20,5,2005,NA,1.182646,1.26808859782934,1.325812,-0.0854425978293372,0.733659623295695,0.123735979898631,0.1765
"184",2005-05-21,5,2005,1.82346632241421,1.616126,1.49064843719435,1.814698,0.125477562805647,0.499213063330264,0.109773772186778,0
"185",2005-05-22,5,2005,NA,1.75167361538462,1.7805388414015,1.43490846153846,-0.0288652260168873,0.566046116014823,0.126927269087602,0.012
"186",2005-05-24,5,2005,NA,1.0919685,1.51757277124524,1.3765475,-0.42560427124524,0.453735136113563,0.107500977712029,0
"187",2005-05-25,5,2005,NA,1.7429775,1.79883487816957,1.488855,-0.0558573781695746,0.468834503494948,0.140544919996299,0
"188",2005-05-26,5,2005,2.55025116662486,2.56562285714286,2.21319507562154,1.50419428571429,0.352427781521315,0.510895616798213,0.142337554764691,0
"189",2005-05-31,5.83333333333333,2005,NA,-0.789322666666667,2.17538013267079,1.34460833333333,-2.96470279933745,0.653103705231566,0.171170268343918,0.127666666666667
"190",2005-06-02,6,2005,2.1707062186529,2.22398461538462,1.83607777040838,1.62246,0.387906844976231,0.504203854344988,0.199829705588543,0.0112083333333333
"191",2005-06-04,6,2005,NA,2.72004941176471,2.75646756059506,2.88106705882353,-0.0364181488303523,0.604313821846686,0.132298785177882,0.00295833333333333
"192",2005-06-11,6,2005,NA,2.64610857142857,2.60123328993053,2.41137571428571,0.044875281498042,0.625252925530054,0.224233641834793,0.05675
