"","Time","Month","Year","predicted_RECO","Daily_NEE","Daily_RECO_temp","Daily_RECO_flux","Daily_resi_temp","Daily_EF","Total_Randunc","Daily_P"
"1022",2013-05-12,5,2013,NA,1.31536935714286,1.09252794390861,0.980234357142857,0.222841413234251,0.157873660606463,0.112490397308197,0
"1023",2013-05-13,5,2013,NA,1.22995333333333,1.02756333542694,0.968494583333333,0.202389997906394,0.200746884501166,0.0546677358258662,0
"1024",2013-05-14,5,2013,NA,1.05479311111111,0.902217775422757,0.950986666666667,0.152575335688354,0.170477080751419,0.0844512929435754,0
"1025",2013-05-15,5,2013,NA,0.7363195,0.887342622066968,0.94266175,-0.151023122066968,0.14876359709208,0.0586159507310883,0
"1026",2013-05-16,5,2013,NA,0.850379090909091,0.836453600693464,0.893429863636364,0.0139254902156268,0.32768666614971,0.0473521579872133,0
"1027",2013-05-17,5,2013,NA,0.76284725,0.720920622022137,0.886567583333333,0.041926627977863,0.153279909610368,0.062798402118119,0
"1028",2013-05-18,5,2013,NA,0.68610525,0.712052221813718,0.850849,-0.0259469718137179,0.151306295765362,0.0598966537940358,0
"1029",2013-05-22,5,2013,NA,0.8035378,0.760306571121558,0.727986,0.043231228878442,0.135734145654988,0.0504176087955792,0.000604166666666667
"1030",2013-05-23,5,2013,NA,0.7852854,0.751823142912411,0.69133248,0.0334622570875885,0.199048475740924,0.0591303747780439,0
"1031",2013-05-24,5,2013,NA,0.614855944444444,0.731737861418299,0.660489388888889,-0.116881916973855,0.190773943939314,0.0451357587956043,0
"1032",2013-05-25,5,2013,NA,0.7625405,0.777946565544603,0.6895266875,-0.0154060655446029,0.145154423672586,0.0522007098944402,0
"1033",2013-06-01,6,2013,NA,0.280308233333333,0.573708164166726,0.654418,-0.293399930833393,0.112875190015119,0.060126145674549,0
"1034",2013-06-02,6,2013,NA,0.702706181818182,0.5823911128176,0.620821136363636,0.120315069000582,0.125525431742523,0.0586122087925169,0
"1035",2013-06-03,6,2013,NA,0.3806358,0.47091031526318,0.519021933333333,-0.0902745152631804,0.114400584278315,0.0591641761177108,0
"1036",2013-06-05,6,2013,NA,0.238201,0.509011454234987,0.486607428571429,-0.270810454234987,0.0790542792118268,0.0595611599569075,0
"1037",2013-06-07,6,2013,NA,0.428742166666667,0.486336534060302,0.441541916666667,-0.0575943673936355,0.109325321525226,0.0570316449648462,0
"1038",2013-06-08,6,2013,NA,0.55929,0.407966597556313,0.396002666666667,0.151323402443687,0.127491654259214,0.05516146733229,0
"1039",2013-06-11,6,2013,NA,0.3693285,0.541180822822803,0.43940975,-0.171852322822803,0.137267944870364,0.0594107246625888,0
"1040",2013-06-12,6,2013,NA,0.409363995652174,0.39375559011193,0.405786782608696,0.015608405540244,0.153004730444744,0.0511105756826036,0
"1041",2013-06-13,6,2013,NA,0.445911923076923,0.472237255820184,0.408364923076923,-0.0263253327432614,0.138150976132874,0.0442991985319998,0
"1042",2013-06-14,6,2013,NA,0.419843276923077,0.39993693298102,0.340656461538462,0.019906343942057,0.118977315391793,0.0531500439479156,0
"1043",2013-06-15,6,2013,NA,0.332014025,0.311862891129643,0.307888,0.0201511338703567,0.158001887541436,0.0428242690189499,0
"1044",2013-06-16,6,2013,NA,0.185694325,0.261464496022228,0.285479,-0.075770171022228,0.137479120104636,0.043461733206365,0
"1045",2013-06-17,6,2013,NA,0.2873766,0.226909224224369,0.270399166666667,0.0604673757756305,0.134486973620444,0.0417787708705846,0
"1046",2013-06-18,6,2013,NA,0.357830857142857,0.262725067613033,0.285751428571429,0.095105789529824,0.144326876254213,0.0417857336693064,0
"1047",2013-06-19,6,2013,NA,0.23668409375,0.253567485252468,0.2779746875,-0.0168833915024677,0.132522583116513,0.0379904827814328,0
"1048",2013-06-20,6,2013,NA,0.21484286,0.271325669143525,0.2503548,-0.0564828091435249,0.22920409642587,0.045472937386764,0
"1049",2013-06-21,6,2013,NA,0.331419833333333,0.224374734343877,0.220634666666667,0.107045098989456,0.299113969215277,0.0406391459404245,0
"1050",2013-06-22,6,2013,NA,0.218765383333333,0.281087622442127,0.229568,-0.062322239108794,0.139017296543949,0.0412443579912723,0
"1051",2013-06-23,6,2013,NA,0.26116655,0.227346720741987,0.2187929,0.0338198292580134,0.117808811979798,0.0557700371452592,0
"1052",2013-06-24,6,2013,NA,0.1891493,0.274303741745251,0.2377499375,-0.085154441745251,0.133856219813279,0.0528556940706836,0
"1053",2013-06-25,6,2013,NA,0.466790316666667,0.251498885181336,0.239357,0.215291431485331,0.126558554558701,0.052429406327153,0
"1054",2013-06-27,6,2013,NA,0.0539021571428571,0.289637777775267,0.304009714285714,-0.23573562063241,0.0956332996182063,0.0491350349028333,0
"1055",2013-06-28,6,2013,NA,0.334506166666667,0.334936256308212,0.333795444444444,-0.000430089641545395,0.122643658942027,0.0462969661683347,0
"1056",2013-06-29,6,2013,NA,0.5264852,0.353127606627514,0.34356752,0.173357593372486,0.0983372846358846,0.0480023779379167,0
"1057",2013-06-30,6.6,2013,NA,0.357559268,0.319747367502312,0.31667632,0.0378119004976876,0.133620098862567,0.0584175075676883,0
